duration,UDP,out_packets,out_bytes,in_packets,in_bytes,label
30.022999999999683,0.0,32,2424,5547797,277389834,1
30.02099999999996,1.0,30,17700,4516118,4814181788,1
30.02199999999993,0.0,2526885,110573504490,1678738,110796684,0
30.019999999999985,1.0,32,17784,4494696,4791343888,1
30.02199999999993,0.0,2537345,111033208242,1685184,111222120,0
30.02300000000014,0.0,32,2424,5582145,279107234,1
30.02299999999991,0.0,32,2424,5492998,274649884,1
30.01900000000004,0.0,30,2340,5534726,276736300,1
30.02199999999993,1.0,1,42,2658,4017426,0
30.02099999999973,1.0,1,42,2652,4008354,0
30.02199999999993,0.0,2578217,112820057858,1712780,113043456,0
30.019999999999985,1.0,32,17784,4287696,4570681888,1
30.02199999999993,1.0,0,0,2658,4018896,0
30.02099999999996,1.0,31,17742,4576998,4879078844,1
30.021000000000186,1.0,33,17826,4300402,4584225460,1
30.02000000000009,1.0,32,17784,4310270,4594745772,1
30.021000000000186,1.0,1,42,2658,4017426,0
30.02199999999993,0.0,2537719,111049420694,1685209,111223770,0
30.019999999999985,1.0,32,17784,4503543,4800774790,1
30.02199999999993,1.0,1,42,2659,4018938,0
30.02000000000004,1.0,32,17784,4511579,4809341166,1
30.019999999999985,1.0,31,17742,4311820,4596399096,1
30.02199999999993,1.0,1,42,2658,4017426,0
30.02100000000001,0.0,2578061,112812970426,1713886,113116452,0
30.019000000000005,0.0,14,1056,2458316,122915792,1
30.02099999999973,0.0,2552611,111702420854,1690690,111585516,0
30.02199999999999,1.0,32,17784,4305108,4589243080,1
30.024,1.0,32,17784,4262023,4543314470,1
30.02099999999996,1.0,31,17194,4235692,4515245624,1
30.02300000000014,1.0,1,42,2652,4008354,0
30.02199999999993,0.0,32,2424,5539948,276997384,1
30.019000000000005,1.0,32,17784,4513082,4810943364,1
30.019000000000005,1.0,32,17784,4519757,4818058914,1
30.02200000000002,0.0,2449875,107208456270,1627998,107447844,0
30.02200000000016,0.0,2533117,110846021274,1683187,111090318,0
30.02,1.0,32,17784,4553722,4854265604,1
30.02199999999999,0.0,2521279,110330454310,1674288,110502996,0
30.02099999999996,0.0,2592062,113426983372,1719956,113517048,0
30.02200000000016,0.0,2522719,110391891046,1675913,110610234,0
30.021,0.0,32,2424,5519061,275953034,1
30.019999999999985,0.0,32,2424,5487096,274354784,1
30.02099999999996,0.0,2510414,109853945860,1667426,110050092,0
30.02099999999996,0.0,33,2466,5498708,274935376,1
30.019000000000005,1.0,30,17700,4526924,4825700984,1
30.02000000000009,1.0,31,17742,4512149,4809949810,1
30.02099999999973,1.0,1,42,2652,4008354,0
30.02200000000039,1.0,0,0,2656,4015872,0
30.021000000000072,1.0,31,17742,4497979,4794844590,1
30.02199999999999,0.0,31,2382,5510463,275523142,1
30.019999999999985,1.0,33,17826,4297800,4581451728,1
30.02099999999996,1.0,32,17784,4298380,4582071032,1
30.021000000000186,0.0,2488590,108898432364,1654309,109184346,0
30.02199999999993,1.0,2,84,2651,4005372,0
30.02200000000016,0.0,31,2382,5552755,277637742,1
30.019999999999985,0.0,2558090,111940678172,1698578,112106148,0
30.02199999999993,1.0,0,0,2664,4027968,0
30.022999999999683,1.0,1,42,2658,4017426,0
30.02099999999996,1.0,33,17826,4304663,4588767686,1
30.02199999999993,1.0,2,84,2605,3935820,0
30.02199999999993,0.0,31,2382,5579227,278961342,1
30.019999999999985,0.0,26,1956,3477640,173881984,1
30.024,0.0,31,2382,5532668,276633392,1
30.021000000000186,0.0,2557437,111910751386,1699656,112177272,0
30.021000000000072,0.0,2636362,115364332932,1750527,115534758,0
30.019999999999985,1.0,32,17784,4284478,4567251500,1
30.019999999999985,1.0,32,17784,4318443,4603458190,1
30.02199999999993,0.0,32,2424,5522853,276142634,1
30.02199999999993,0.0,30,2340,5569891,278494550,1
30.02300000000014,1.0,1,42,2652,4008354,0
30.021000000000186,0.0,32,2424,5562766,278138284,1
30.021000000000072,1.0,30,17700,4543145,4842992570,1
30.02199999999993,1.0,1,42,2658,4017426,0
30.019999999999985,0.0,2494762,109168388956,1655670,109274244,0
30.02199999999993,1.0,1,42,2659,4018938,0
30.019999999999985,1.0,33,17826,4290585,4573760538,1
30.019000000000005,1.0,32,17784,4306513,4590740810,1
30.019000000000005,1.0,32,17784,4229324,4508457336,1
30.022000000000048,0.0,2612145,114304263050,1733938,114439884,0
30.02199999999993,0.0,2580747,112931439830,1713855,113114430,0
30.019999999999985,1.0,32,17784,4300996,4584859688,1
30.022000000000048,0.0,2446162,107042798348,1627398,107408244,0
30.02199999999993,0.0,2585405,113136219554,1716800,113308776,0
30.02199999999993,1.0,1,42,2656,4014402,0
30.02099999999973,1.0,1,42,2651,4006842,0
30.022999999999683,0.0,2462599,107759797702,1635980,107974656,0
30.021,1.0,31,17742,4296399,4579960310,1
30.025,0.0,32,2424,5141470,257073484,1
30.021,1.0,32,17784,4285975,4568847302,1
30.02199999999993,1.0,0,0,2606,3940272,0
30.026000000000067,0.0,32,2424,5555131,277756534,1
30.02100000000001,0.0,18,1368,2166745,108337242,1
30.019000000000005,1.0,30,17700,4508900,4806487400,1
30.02300000000014,1.0,1,42,2652,4008354,0
30.019000000000005,1.0,32,17784,4289813,4572938610,1
30.02000000000009,1.0,33,17826,4303655,4587693158,1
30.02199999999993,1.0,0,0,2664,4027968,0
30.02099999999973,0.0,2572893,112586858194,1710210,112873836,0
30.02199999999993,0.0,30,2340,5547714,277385700,1
30.021000000000186,0.0,2515931,110094761942,1670919,110280630,0
30.01899999999977,1.0,0,0,2612,3949344,0
30.02299999999991,0.0,31,2382,5542028,277101392,1
30.02199999999993,0.0,2543266,111289648580,1691339,111628374,0
30.019999999999925,1.0,32,17784,4314851,4599629118,1
30.02199999999993,1.0,1,42,2654,4011378,0
30.02099999999973,0.0,2586556,113192525432,1717853,113378298,0
30.02200000000016,0.0,31,2382,5471664,273583192,1
30.02300000000014,1.0,1,42,2658,4017426,0
30.02200000000016,0.0,32,2424,5523004,276150184,1
30.02099999999973,0.0,2525598,110518042004,1677609,110722170,0
30.019999999999985,1.0,32,17784,4518316,4816522808,1
30.02199999999993,0.0,2535444,110948345104,1682676,111056592,0
30.01800000000003,0.0,12,864,915215,45760742,1
30.019999999999985,0.0,31,2382,5549851,277492542,1
30.022000000000048,0.0,32,2424,5567145,278357234,1
30.02199999999993,1.0,1,42,2651,4006842,0
30.019999999999868,1.0,32,17784,4290898,4574095220,1
30.019999999999985,0.0,32,2424,5510781,275539034,1
30.02199999999993,1.0,33,17826,4299405,4583162658,1
30.019999999999985,1.0,31,17742,4284259,4567019070,1
30.019000000000005,0.0,16,1176,2569768,128488384,1
30.021000000000186,0.0,2483538,108676849444,1647151,108711966,0
30.021000000000186,1.0,1,42,2657,4015914,0
30.02300000000014,1.0,1,42,2652,4008354,0
30.021000000000186,1.0,1,42,2665,4028010,0
30.02200000000016,0.0,2560114,112028696612,1697505,112035282,0
30.01800000000003,0.0,13,1014,2465523,123276150,1
30.02199999999993,0.0,2525363,110512389646,1677772,110732928,0
30.02099999999996,0.0,2537767,111051651358,1686238,111291708,0
30.019000000000005,0.0,2478655,108464189750,1647315,108722766,0
30.02100000000001,1.0,31,17742,4304560,4588659936,1
30.01800000000003,0.0,14,1056,2292188,114609392,1
30.019000000000005,1.0,32,17784,4503210,4800419812,1
30.021000000000072,1.0,32,17784,4320577,4605733034,1
30.019999999999985,0.0,2581088,112946601504,1715374,113214660,0
30.037000000000035,0.0,31,2382,5554220,277710992,1
30.02299999999991,0.0,31,2382,5562867,278143342,1
30.02199999999999,0.0,2572504,112570513704,1710268,112877688,0
30.022000000000048,0.0,2451264,107265171048,1628990,107513316,0
30.019999999999985,0.0,2506744,109692026704,1665316,109910832,0
30.02099999999996,0.0,2489387,108934857822,1653461,109128378,0
30.021000000000186,0.0,2530260,110722296976,1680767,110930598,0
30.02099999999996,0.0,2598383,113701734278,1726074,113920860,0
30.022999999999683,1.0,1,42,2657,4015914,0
30.020999999999844,1.0,32,17784,4532922,4832092804,1
30.02199999999993,0.0,32,2424,5586905,279345234,1
30.020999999999987,0.0,32,2424,5531539,276576934,1
30.02199999999993,1.0,1,42,2651,4006842,0
30.02200000000016,0.0,2572838,112585149124,1708000,112727976,0
30.018999999999977,1.0,32,17784,4530841,4829874458,1
30.019999999999754,0.0,32,2424,5518603,275930134,1
30.019000000000005,1.0,32,17784,4302763,4586743310,1
30.021000000000186,0.0,2562079,112113170782,1701784,112317720,0
30.02099999999996,0.0,2531630,110782614604,1679621,110854962,0
30.019999999999985,1.0,32,17784,4507371,4804855438,1
30.02199999999993,0.0,2579887,112894158598,1713250,113074476,0
30.02300000000014,1.0,1,42,2652,4008354,0
30.02100000000001,0.0,2464965,107864222762,1637292,108061248,0
30.019000000000005,1.0,32,17784,4275263,4557428310,1
30.02199999999993,1.0,1,42,2658,4017426,0
30.02199999999993,0.0,2493926,109130585020,1654439,109192950,0
30.02099999999996,0.0,2526154,110541342828,1677323,110703270,0
30.02299999999991,0.0,32,2424,5551811,277590534,1
30.019999999999985,1.0,33,18374,4301004,4584868216,1
30.02199999999993,0.0,32,2424,5583799,279189934,1
30.02300000000014,1.0,1,42,2659,4018938,0
30.02199999999993,0.0,2529483,110688626126,1679495,110846670,0
30.02199999999993,1.0,1,42,2652,4008354,0
30.02199999999993,0.0,31,2382,5452264,272613192,1
30.02100000000064,1.0,1,42,2652,4008354,0
30.019999999999985,1.0,32,17784,4321311,4606515478,1
30.021000000000186,0.0,2467949,107995425794,1640295,108259446,0
30.019000000000005,1.0,32,17784,4307999,4592324886,1
30.02099999999973,0.0,2536612,110999212216,1684142,111153348,0
30.021000000000186,0.0,2454663,107411737646,1628672,107492328,0
30.02199999999993,1.0,0,0,2656,4015872,0
30.02000000000001,0.0,31,2382,5535715,276785742,1
30.02199999999993,1.0,0,0,2656,4015872,0
30.02199999999993,1.0,2,84,2658,4015956,0
30.022000000000048,0.0,31,2382,5597523,279876142,1
30.02100000000001,0.0,2568827,112410886718,1708203,112741398,0
30.02199999999993,0.0,32,2424,5577793,278889634,1
30.02499999999964,0.0,32,2424,5569865,278493234,1
30.021000000000072,0.0,2545567,111390922870,1689729,111522114,0
30.02200000000039,1.0,1,42,2657,4015914,0
30.02199999999993,0.0,2582814,113023195556,1714958,113187204,0
30.019000000000005,0.0,15,1134,2665207,133260342,1
30.02099999999973,1.0,0,0,2659,4020408,0
30.02099999999996,0.0,20,1452,2128525,106426226,1
30.02199999999993,1.0,0,0,2657,4017384,0
30.02200000000039,0.0,33,2466,5523586,276179276,1
30.02099999999996,0.0,2573485,112613570042,1709648,112836744,0
30.02199999999993,1.0,33,17826,4506495,4803920598,1
30.021000000000186,0.0,2478692,108465241520,1647202,108715308,0
30.02099999999996,1.0,30,17700,4580294,4882593404,1
30.02300000000014,1.0,1,42,2664,4026498,0
30.02000000000001,1.0,32,17784,4299467,4583229774,1
30.019999999999985,1.0,32,17784,4519876,4818185768,1
30.024999999999864,0.0,32,2424,5524072,276203584,1
30.02199999999993,0.0,2592895,113462886190,1723414,113745300,0
30.02199999999993,0.0,2552997,111717716594,1695637,111912018,0
30.019000000000005,1.0,33,17826,4316386,4601264404,1
30.021000000000186,1.0,1,42,2665,4028010,0
30.02099999999996,1.0,32,17784,4566026,4867381668,1
30.022000000000048,0.0,32,2424,5507999,275399934,1
30.02300000000014,0.0,31,2382,5589069,279453442,1
30.02199999999993,1.0,2,84,2652,4006884,0
30.02099999999996,0.0,2552723,111705442902,1695137,111879018,0
30.019999999999985,0.0,13,942,936479,46823934,1
30.019999999999985,0.0,17,1290,2028557,101427842,1
30.02199999999993,1.0,1,42,2658,4017426,0
30.02099999999996,1.0,33,17826,4294597,4578037330,1
30.02200000000039,1.0,1,42,2658,4017426,0
30.021000000000072,1.0,32,17784,4299296,4583047488,1
30.02199999999993,0.0,2533434,110860263132,1683333,111099954,0
30.02199999999993,1.0,32,17784,4502110,4799247212,1
30.01799999999997,0.0,16,1176,2606181,130309034,1
30.019999999999985,1.0,32,17784,4312401,4597017418,1
30.02199999999993,1.0,1,42,2657,4015914,0
30.022000000000048,0.0,2527303,110592012478,1679095,110820246,0
30.024000000000115,0.0,32,2424,5535109,276755434,1
30.022000000000048,0.0,2554420,111780528112,1696745,111985170,0
30.022000000000844,1.0,0,0,2647,4002264,0
30.021000000000186,1.0,1,42,2613,3949386,0
30.02199999999993,1.0,0,0,2651,4008312,0
30.02199999999993,0.0,2544672,111353573392,1687822,111396204,0
30.02199999999993,1.0,1,42,2658,4017426,0
30.02099999999996,0.0,2594645,113539155274,1720856,113576472,0
30.02099999999996,1.0,31,17742,4294319,4577743030,1
30.02199999999993,0.0,31,2382,5563278,278163892,1
30.026999999999816,0.0,31,2382,5523465,276173242,1
30.02300000000014,1.0,1,42,2656,4014402,0
30.02099999999973,0.0,2592951,113465052222,1723323,113739318,0
30.019,1.0,32,17784,4536961,4836398378,1
30.02199999999993,1.0,1,42,2658,4017426,0
30.02000000000009,1.0,32,17784,4520520,4818872272,1
30.02200000000039,0.0,2611403,114271905206,1735635,114551886,0
30.019999999999985,0.0,10,780,868234,43411700,1
30.02199999999993,1.0,1,42,2659,4018938,0
30.02200000000001,0.0,32,2424,5506048,275302384,1
30.02200000000016,1.0,32,17784,4283727,4566450934,1
30.02199999999993,1.0,1,42,2652,4008354,0
30.02099999999996,0.0,2596398,113614899516,1726859,113972670,0
30.019999999999985,1.0,32,17784,4510329,4808008666,1
30.02099999999996,1.0,32,17784,4295516,4579018008,1
30.02199999999993,1.0,1,42,2666,4029522,0
30.019,1.0,31,17742,4085519,4355162230,1
30.02199999999993,1.0,1,42,2648,4002306,0
30.02099999999996,0.0,32,2424,5512453,275622634,1
30.021000000000186,0.0,30,2340,5574989,278749450,1
30.019000000000005,0.0,16,1176,2552356,127617784,1
30.019999999999985,1.0,32,17784,4438500,4731438952,1
30.019999999999985,1.0,32,17784,4318236,4603237528,1
30.02199999999993,1.0,1,42,2658,4017426,0
30.02199999999993,0.0,32,2424,5554283,277714134,1
30.02199999999999,0.0,2544045,111325482626,1692375,111696726,0
30.02199999999993,0.0,33,2466,5541120,277055976,1
30.02099999999996,0.0,2627710,114986471524,1745280,115188456,0
30.02099999999996,0.0,2569972,112460638552,1705622,112571040,0
30.02100000000001,1.0,32,17784,4315875,4600720702,1
30.024000000000346,1.0,1,42,2652,4008354,0
30.019999999999985,0.0,2532536,110822324056,1683395,111104046,0
30.019999999999985,1.0,32,17784,4506560,4803990912,1
30.02199999999993,1.0,1,42,2661,4021962,0
30.019000000000005,0.0,14,1092,2594787,129739342,1
30.023999999999887,0.0,32,2424,5571939,278596934,1
30.02199999999993,0.0,2514623,110037462334,1668539,110123574,0
30.02000000000021,1.0,32,17784,4544044,4843948856,1
30.02000000000001,1.0,32,17784,4524496,4823110688,1
30.02199999999993,1.0,1,42,2652,4008354,0
30.02099999999973,1.0,1,42,2652,4008354,0
30.021000000000186,0.0,2495658,109206328628,1658969,109491930,0
30.021000000000186,0.0,2535646,110957795644,1683869,111135354,0
30.02200000000039,0.0,31,2382,5574607,278730342,1
30.02099999999996,0.0,2571061,112507503154,1709830,112848780,0
30.02199999999993,0.0,2521575,110342271078,1677276,110700192,0
30.02099999999973,1.0,1,42,2653,4009866,0
30.022999999999683,1.0,0,0,2657,4017384,0
30.02000000000044,1.0,1,42,2652,4008354,0
30.023999999999887,1.0,0,0,2651,4008312,0
30.021000000000186,0.0,2528483,110644388086,1679377,110838858,0
30.02199999999993,1.0,0,0,2657,4017384,0
30.02199999999993,1.0,1,42,2651,4006842,0
30.02099999999996,0.0,2544608,111349177904,1689557,111510738,0
30.024000000000115,0.0,31,2382,5546851,277342542,1
30.02099999999996,1.0,32,17784,4524854,4823492316,1
30.02099999999996,0.0,2570311,112474227254,1704035,112466286,0
30.02099999999996,1.0,32,17784,4294101,4577509618,1
30.02099999999996,0.0,2435378,106570161492,1617736,106770552,0
30.02199999999993,1.0,1,42,2652,4008354,0
30.021000000000186,0.0,2497105,109270649410,1657834,109417020,0
30.02199999999993,0.0,32,2424,5555287,277764334,1
30.02099999999996,0.0,2590732,113367127536,1719779,113505390,0
30.019999999999985,0.0,15,1098,1284629,64231434,1
30.021000000000186,0.0,31,2382,5542203,277110142,1
30.02199999999993,1.0,1,42,2651,4006842,0
30.019999999999985,0.0,10,780,903646,45182300,1
30.023000000000025,0.0,2578506,112832791668,1714368,113148264,0
30.02099999999996,1.0,32,17784,4327642,4613264324,1
30.02299999999991,0.0,32,2424,5560043,278002134,1
30.019000000000005,1.0,32,17784,4232330,4511661732,1
30.02199999999993,0.0,2562439,112131806014,1701656,112309272,0
